source_file,source_relative_path,sheet_name,source_sha256,file_year_guess,file_period_guess,year,period,row_number_in_cleaned_table,label,category,value_column,value,raw_value,unit,label_columns_used,normalized_indicator,period_order
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,31,الإيرادات غير النفطية | Non-oil Revenues,Non-oil revenue,Q2,287105.877429475,287105.877429475,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,1,الإيرادات النفطية | 178605.46071 | Oil Revenues,Oil revenue,Q2,179739.739495987,179739.739495987,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,13,الإيرادات النفطية | Oil Revenues,Oil revenue,Q2,229023.0,229023,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,25,الإيرادات النفطية | Oil Revenues,Oil revenue,Q2,663086.5414806369,663086.5414806369,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Financing,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,Q2,6,إجمالي التمويل | Total Financing,Other,Q2 2023,5269.0,5269,unspecified,البيان | Item,other,2
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Financing,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q2,5,إجمالي التمويل | Total Financing,Other,Q2 2023,5269.0,5269,unspecified,البيان | Item,other,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Financing,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,6,إجمالي التمويل | Total Financing,Other,Q2 2023,5269.0,5269,unspecified,البيان | Item,other,2
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Financing,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q2,5,إجمالي التمويل | Total Financing,Other,Q2 2023,5269.0,5269,unspecified,البيان | Item,other,2
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Financing,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Q2,6,إجمالي التمويل | Total Financing,Other,Q2 2023,5269.0,5269,unspecified,البيان | Item,other,2
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Financing,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,Q2,5,تمويل من الدين الخارجي | Financing from External Borrowing,Other,Q2 2023,5269.0,5269,unspecified,البيان | Item,other,2
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Financing,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q2,4,تمويل من الدين الخارجي | Financing from External Borrowing,Other,Q2 2023,5269.0,5269,unspecified,البيان | Item,other,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Financing,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,5,تمويل من الدين الخارجي | Financing from External Borrowing,Other,Q2 2023,5269.0,5269,unspecified,البيان | Item,other,2
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Financing,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q2,4,تمويل من الدين الخارجي | Financing from External Borrowing,Other,Q2 2023,5269.0,5269,unspecified,البيان | Item,other,2
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Financing,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Q2,5,تمويل من الدين الخارجي | Financing from External Borrowing,Other,Q2 2023,5269.0,5269,unspecified,البيان | Item,other,2
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Financing,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,Q2,4,تمويل من الدين الداخلي | Financing from Domestic Borrowing,Other,Q2 2023,0.0,0,unspecified,البيان | Item,other,2
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Financing,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q2,3,تمويل من الدين الداخلي | Financing from Domestic Borrowing,Other,Q2 2023,0.0,0,unspecified,البيان | Item,other,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Financing,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,4,تمويل من الدين الداخلي | Financing from Domestic Borrowing,Other,Q2 2023,0.0,0,unspecified,البيان | Item,other,2
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Financing,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q2,3,تمويل من الدين الداخلي | Financing from Domestic Borrowing,Other,Q2 2023,0.0,0,unspecified,البيان | Item,other,2
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Financing,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Q2,4,تمويل من الدين الداخلي | Financing from Domestic Borrowing,Other,Q2 2023,0.0,0,unspecified,البيان | Item,other,2
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Financing,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,Q2,3,من الاحتياطيات الحكومية | Government Reserves,Other,Q2 2023,0.0,0,unspecified,البيان | Item,other,2
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Financing,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q2,2,من الاحتياطيات الحكومية | Government Reserves,Other,Q2 2023,0.0,0,unspecified,البيان | Item,other,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Financing,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,3,من الاحتياطيات الحكومية | Government Reserves,Other,Q2 2023,0.0,0,unspecified,البيان | Item,other,2
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Financing,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q2,2,من الاحتياطيات الحكومية | Government Reserves,Other,Q2 2023,0.0,0,unspecified,البيان | Item,other,2
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Financing,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Q2,3,من الاحتياطيات الحكومية | Government Reserves,Other,Q2 2023,0.0,0,unspecified,البيان | Item,other,2
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Financing,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,Q2,2,من الحساب الجاري | Current Account,Other,Q2 2023,0.0,0,unspecified,البيان | Item,other,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Financing,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,2,من الحساب الجاري | Current Account,Other,Q2 2023,0.0,0,unspecified,البيان | Item,other,2
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Financing,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Q2,2,من الحساب الجاري | Current Account,Other,Q2 2023,0.0,0,unspecified,البيان | Item,other,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,0,2023,Revenue,Q2,2023.0,2023,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,Q2,24,Unlabeled row,Revenue,Q2,2022.0,2022,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,12,Unlabeled row,Revenue,Q2,2022.0,2022,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,24,Unlabeled row,Revenue,Q2,2022.0,2022,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,20,الإجمالـــــــــــي | Total,Revenue,Q2,301869.0,301869,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,32,الإجمالـــــــــــي | Total,Revenue,Q2,950192.418910112,950192.418910112,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,8,الإجمالي | 280944.225483147 | Total,Revenue,Q2,314822.867450183,314822.867450183,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,6,الإيرادات الأخرى | 22442.517107516996 | Other Revenues,Revenue,Q2,24405.829689206028,24405.829689206028,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,18,الإيرادات الأخرى | Other Revenues,Revenue,Q2,18618.0,18618,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,30,الإيرادات الأخرى | Other Revenues,Revenue,Q2,60378.56998439502,60378.56998439502,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,Q2,23,الإيرادات* | Revenues*,Revenue,Q2,3.0,Until Q3,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,11,الإيرادات* | Revenues*,Revenue,Q2,3.0,Q3,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,23,الإيرادات* | Revenues*,Revenue,Q2,3.0,Until Q3,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,4,الضرائب على التجارة والمعاملات الدولية | 5500.6792824700005 | Taxes on International Trade and Transactions,Revenue,Q2,5243.1281084,5243.1281084,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,16,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Revenue,Q2,3920.0,3920,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,28,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Revenue,Q2,14408.949861030002,14408.949861030002,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,2,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | 7188.2436034600005 | Taxes on Income, Profit and Capital Gains",Revenue,Q2,16680.38199858,16680.38199858,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,14,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",Revenue,Q2,3316.0,3316,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,26,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",Revenue,Q2,17663.3687709,17663.3687709,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,3,الضرائب على السلع والخدمات | 63086.93591 | Taxes on Goods and Services,Revenue,Q2,66129.92651132001,66129.92651132001,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,15,الضرائب على السلع والخدمات | Taxes on Goods and Services,Revenue,Q2,44855.0,44855,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,27,الضرائب على السلع والخدمات | Taxes on Goods and Services,Revenue,Q2,169494.64063463,169494.64063463,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,5,ضرائب أخرى | 4120.3888697 | Other Taxes,Revenue,Q2,22623.86164669,22623.861646690002,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,17,ضرائب أخرى | Other Taxes,Revenue,Q2,2136.0,2136,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,Q2,29,ضرائب أخرى | Other Taxes,Revenue,Q2,25160.34817852,25160.348178520002,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,2
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Financing,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,Q2,0,فائض/(عجز) الفترة | Surplus/(Deficit),Surplus/Deficit,Q2 2023,-5269.0,-5269,unspecified,البيان | Item,surplus_deficit,2
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Financing,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q2,0,فائض/(عجز) الفترة | Surplus/(Deficit),Surplus/Deficit,Q2 2023,-5269.0,-5269,unspecified,البيان | Item,surplus_deficit,2
