row_index,source_file,sheet_name,label,value_column,old_period,new_period,resolution_method
2358,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الأمن والمناطق الإدارية | Security and Regional Administration,Column_6,Unknown,Column_6,inferred_from_value_column
2359,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Expenditures,الأمن والمناطق الإدارية | Security and Regional Administration,Total,Unknown,Total,inferred_from_value_column
2360,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الأمن والمناطق الإدارية | Security and Regional Administration,Column_2,Unknown,Column_2,inferred_from_value_column
2361,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الأمن والمناطق الإدارية | Security and Regional Administration,Column_3,Unknown,Column_3,inferred_from_value_column
2362,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الأمن والمناطق الإدارية | Security and Regional Administration,Column_4,Unknown,Column_4,inferred_from_value_column
2363,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الأمن والمناطق الإدارية | Security and Regional Administration,Column_6,Unknown,Column_6,inferred_from_value_column
2364,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الإجمالـــــــــــي,Column_2,Unknown,Column_2,inferred_from_value_column
2365,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الإجمالـــــــــــي,Column_3,Unknown,Column_3,inferred_from_value_column
2366,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الإجمالـــــــــــي,Column_4,Unknown,Column_4,inferred_from_value_column
2367,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Expenditures,الإجمالـــــــــــي,Total,Unknown,Total,inferred_from_value_column
2368,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Expenditures,الإجمالـــــــــــي,Total,Unknown,Total,inferred_from_value_column
2369,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الإجمالـــــــــــي,Column_2,Unknown,Column_2,inferred_from_value_column
2370,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الإجمالـــــــــــي,Column_3,Unknown,Column_3,inferred_from_value_column
2371,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الإجمالـــــــــــي,Column_4,Unknown,Column_4,inferred_from_value_column
2372,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | 512925.1042616806 | Total,Column_2,Unknown,Column_2,inferred_from_value_column
2373,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | 512925.1042616806 | Total,Column_3,Unknown,Column_3,inferred_from_value_column
2374,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | 512925.1042616806 | Total,Column_4,Unknown,Column_4,inferred_from_value_column
2375,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | 512925.1042616806 | Total,Column_6,Unknown,Column_6,inferred_from_value_column
2376,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | 512925.1042616806 | Total,Column_2,Unknown,Column_2,inferred_from_value_column
2377,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | 512925.1042616806 | Total,Column_3,Unknown,Column_3,inferred_from_value_column
2378,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | 512925.1042616806 | Total,Column_4,Unknown,Column_4,inferred_from_value_column
2379,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | 512925.1042616806 | Total,Column_6,Unknown,Column_6,inferred_from_value_column
2380,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_2,Unknown,Column_2,inferred_from_value_column
2381,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_3,Unknown,Column_3,inferred_from_value_column
2382,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_4,Unknown,Column_4,inferred_from_value_column
2383,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_6,Unknown,Column_6,inferred_from_value_column
2384,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_2,Unknown,Column_2,inferred_from_value_column
2385,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_3,Unknown,Column_3,inferred_from_value_column
2386,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_4,Unknown,Column_4,inferred_from_value_column
2387,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_2,Unknown,Column_2,inferred_from_value_column
2388,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_3,Unknown,Column_3,inferred_from_value_column
2389,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_4,Unknown,Column_4,inferred_from_value_column
2390,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Expenditures,الإجمالـــــــــــي | Total,Total,Unknown,Total,inferred_from_value_column
2391,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_2,Unknown,Column_2,inferred_from_value_column
2392,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_3,Unknown,Column_3,inferred_from_value_column
2393,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_4,Unknown,Column_4,inferred_from_value_column
2394,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_6,Unknown,Column_6,inferred_from_value_column
2395,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_2,Unknown,Column_2,inferred_from_value_column
2396,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_3,Unknown,Column_3,inferred_from_value_column
2397,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_4,Unknown,Column_4,inferred_from_value_column
2398,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_2,Unknown,Column_2,inferred_from_value_column
2399,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_3,Unknown,Column_3,inferred_from_value_column
2400,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,الإجمالـــــــــــي | Total,Column_4,Unknown,Column_4,inferred_from_value_column
2401,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Expenditures,الإجمالي,Total,Unknown,Total,inferred_from_value_column
2402,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإدارة العامة | 17673.493066885043 | Public Administration,Column_2,Unknown,Column_2,inferred_from_value_column
2403,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإدارة العامة | 17673.493066885043 | Public Administration,Column_3,Unknown,Column_3,inferred_from_value_column
2404,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإدارة العامة | 17673.493066885043 | Public Administration,Column_4,Unknown,Column_4,inferred_from_value_column
2405,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإدارة العامة | 17673.493066885043 | Public Administration,Column_6,Unknown,Column_6,inferred_from_value_column
2406,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,الإدارة العامة | 17673.493066885043 | Public Administration,Column_2,Unknown,Column_2,inferred_from_value_column
2407,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,الإدارة العامة | 17673.493066885043 | Public Administration,Column_3,Unknown,Column_3,inferred_from_value_column
2408,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,الإدارة العامة | 17673.493066885043 | Public Administration,Column_4,Unknown,Column_4,inferred_from_value_column
2409,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,الإدارة العامة | 17673.493066885043 | Public Administration,Column_6,Unknown,Column_6,inferred_from_value_column
2410,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الإدارة العامة | Public Administration,Column_2,Unknown,Column_2,inferred_from_value_column
2411,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الإدارة العامة | Public Administration,Column_3,Unknown,Column_3,inferred_from_value_column
2412,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الإدارة العامة | Public Administration,Column_4,Unknown,Column_4,inferred_from_value_column
2413,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الإدارة العامة | Public Administration,Column_6,Unknown,Column_6,inferred_from_value_column
2414,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Expenditures,الإدارة العامة | Public Administration,Total,Unknown,Total,inferred_from_value_column
2415,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الإدارة العامة | Public Administration,Column_2,Unknown,Column_2,inferred_from_value_column
2416,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الإدارة العامة | Public Administration,Column_3,Unknown,Column_3,inferred_from_value_column
2417,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الإدارة العامة | Public Administration,Column_4,Unknown,Column_4,inferred_from_value_column
2418,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الإدارة العامة | Public Administration,Column_6,Unknown,Column_6,inferred_from_value_column
2419,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الإعانات,Column_2,Unknown,Column_2,inferred_from_value_column
2420,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الإعانات,Column_3,Unknown,Column_3,inferred_from_value_column
2421,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,الإعانات,Column_4,Unknown,Column_4,inferred_from_value_column
2422,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Expenditures,الإعانات,Total,Unknown,Total,inferred_from_value_column
2423,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Expenditures,الإعانات,Total,Unknown,Total,inferred_from_value_column
2424,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Expenditures,الإعانات,Total,Unknown,Total,inferred_from_value_column
2425,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الإعانات,Column_2,Unknown,Column_2,inferred_from_value_column
2426,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الإعانات,Column_3,Unknown,Column_3,inferred_from_value_column
2427,Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,الإعانات,Column_4,Unknown,Column_4,inferred_from_value_column
2428,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإعانات | Subsidies,Column_2,Unknown,Column_2,inferred_from_value_column
2429,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,الإعانات | Subsidies,Column_3,Unknown,Column_3,inferred_from_value_column
